"","dir","region","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"234","Popcast5",53,"no","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: love the Clipse verses on here, but there -- there's moments on them. 
JC2: They're not the Chance verse. 
JC1: Yes. Uh, no. Well, no, but what is, though? I mean that's -- Chance has never had a ver -- I mean, on <<no>> Chance album, is there a verse as good as that -- as that Chance verse. The Kenny G thing. Sublime, transcendent, actually objectively good. The way that all of these things 

",NA,NA,NA,NA,NA
"235","Popcast5",54,"wow","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JC1: pasted together. Very Kanye, so to me that's probably the most complete song on here. I mean look, 'Water' is a phenomenal record to me. <<wow>> 'Hands On' feels very, like, in the sort of, like, uptempo nineties to two thousands gospel tradition. Like I liked that, but probably 'Use This Gospel' is the one that, 

",NA,NA,NA,NA,NA
"236","Popcast5",55,"yes","BehaviorAgreement","1stPerson","Present","but if it's the second best version that kanye himself has made is it  can it be a defining song you don't have to answer that we can move on",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: hear it, like really, really sets a fire. 
JC2: But if it's the second best version that Kanye himself has made, is it -- can it be a defining song? You don't have to answer that. We can move on. 
JC1: <<yes>> Yes! 
CG: It is the best -- that is the song I was referring to as the only good song on the album. So, that is the one. 
JC1: Okay. At least we got it, but -- and again, it's one -- one click better than Ten K Cash. 
JC2: Okay. So 'Jesus 

",NA,NA,NA,NA,NA
"237","Popcast5",57,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: Kanye himself has made, is it -- can it be a defining song? You don't have to answer that. We can move on. 
JC1: Yes. Yes! 
CG: It is the best -- that is the song I was referring to as the only good song on the album. So, that is the one. 
JC1: <<okay>> At least we got it, but -- and again, it's one -- one click better than Ten K Cash. 
JC2: Okay. So 'Jesus is King' by Kanye West, {LG} a little bit better than 'The Creator' by 

",NA,NA,NA,NA,NA
"238","Popcast5",58,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: You don't have to answer that. We can move on. 
JC1: Yes. Yes! 
CG: It is the best -- that is the song I was referring to as the only good song on the album. So, that is the one. 
JC1: Okay. At least we got it, but -- and again, it's one -- one click better than Ten K Cash. 
JC2: <<okay>> So 'Jesus is King' by Kanye West, {LG} a little bit better than 'The Creator' by Ten K Cash. 
JC1: We're gonna have to play a Ten K Cash song. 
JC2: All right. The rest of your list, Ariana 

",NA,NA,NA,NA,NA
"239","Popcast5",59,"all right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: click better than Ten K Cash. 
JC2: Okay. So 'Jesus is King' by Kanye West, {LG} a little bit better than 'The Creator' by Ten K Cash. 
JC1: We're gonna have to play a Ten K Cash song. 
JC2: All <<right>> The rest of your list, Ariana Grande, 'Thank You, Next', Summer Walker, 'Over It'. Benny the Butcher, 'The Plugs I Met'- 
JC1: Really, really good record. 
JC2: That's some rap. Use that gospel. 
JC1: Yes. 

",NA,NA,NA,NA,NA
"240","Popcast5",60,"yes","ContentAgreement","1stPerson","Present","that's some rap use that gospel",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: song. 
JC2: All right. The rest of your list, Ariana Grande, 'Thank You, Next', Summer Walker, 'Over It'. Benny the Butcher, 'The Plugs I Met'- 
JC1: Really, really good record. 
JC2: That's some rap. Use that gospel. 
JC1: <<yes>> True -- uh, true story for rap Twitter. 
JC2: And then number fourteen, Taylor Swift's 'Lover'. What do you want to talk about from the rest of this list? 
JC1: We -- first of all, we have to talk about Ten K Cash. 

",NA,NA,NA,NA,NA
"241","Popcast5",61,"true","ContentAgreement","1stPerson","Present","that's some rap",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC2: The rest of your list, Ariana Grande, 'Thank You, Next', Summer Walker, 'Over It'. Benny the Butcher, 'The Plugs I Met'- 
JC1: Really, really good record. 
JC2: That's some rap. Use that gospel. 
JC1: Yes. <<true>> -- uh, true story for rap Twitter. 
JC2: And then number fourteen, Taylor Swift's 'Lover'. What do you want to talk about from the rest of this list? 
JC1: We -- first of all, we have to talk about Ten K Cash. 

",NA,NA,NA,NA,NA
"242","Popcast5",62,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC2: Ariana Grande, 'Thank You, Next', Summer Walker, 'Over It'. Benny the Butcher, 'The Plugs I Met'- 
JC1: Really, really good record. 
JC2: That's some rap. Use that gospel. 
JC1: Yes. True -- uh, <<true>> story for rap Twitter. 
JC2: And then number fourteen, Taylor Swift's 'Lover'. What do you want to talk about from the rest of this list? 
JC1: We -- first of all, we have to talk about Ten K Cash. Ten 

",NA,NA,NA,NA,NA
"243","Popcast5",63,"yes","ContentAgreement","1stPerson","Present","not twentyfour k golden different rapper",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: get around to writing this year. I felt even just saying it, like, I don't want to put it out in the world cause that's -- but I would still like to write this story. 10 K Cash- 
JC2: Not Twenty-Four K Golden, different rapper. 
JC1: <<yes>> and not Two K Baby. 
JC2: Right. 
JC1: Ten K Cash is -- I'm not even sure Ten K Cash is a rapper. I don't really know what -- he's just like -- a kid who's good on Triller 

",NA,NA,NA,NA,NA
"244","Popcast5",64,"right","ContentAgreement","1stPerson","Present","not two k baby",TRUE,"None",TRUE,FALSE,"yes and","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: felt even just saying it, like, I don't want to put it out in the world cause that's -- but I would still like to write this story. 10 K Cash- 
JC2: Not Twenty-Four K Golden, different rapper. 
JC1: Yes and not Two K Baby. 
JC2: <<right>> 
JC1: Ten K Cash is -- I'm not even sure Ten K Cash is a rapper. I don't really know what -- he's just like -- a kid who's good on Triller who maybe, or maybe 

",NA,NA,NA,NA,NA
"245","Popcast5",65,"sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: -- but I would still like to write this story. 10 K Cash- 
JC2: Not Twenty-Four K Golden, different rapper. 
JC1: Yes and not Two K Baby. 
JC2: Right. 
JC1: Ten K Cash is -- I'm not even <<sure>> Ten K Cash is a rapper. I don't really know what -- he's just like -- a kid who's good on Triller who maybe, or maybe did not invent the woah who has some dance 

",NA,NA,NA,NA,NA
"246","Popcast5",66,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: wobbly, bottom end, like, Whoa, Whoa, Whoa. And Gecs. Kinda- 
JC2: How many Gecs, is the Ten K Cash album? {LG} 
JC1: Ten K gecs. It's a <<true>> story. Ten K Gecs. So, the other thing is earlier this year, I reviewed the Beastie Boys book. I was thinking a lot about like early Beastie Boys 

",NA,NA,NA,NA,NA
"247","Popcast5",67,"yeah","BehaviorAgreement","1stPerson","Present","only the mason ramsey verse",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","CG: so long, why don't we talk about your songs list? Why don't -- why don't each of you just pick one or two songs that you feel are emblematic. 
JC2: You guys heard of 'Old Town Road'? 
JC1: Only the Mason Ramsey verse. 
JC2: <<yeah>> don't pick that one. 
JC1: {LG} 
JC2: Though it did make your list. 
JC1: Yes. 
CG: We've -- we've discussed that. But what other songs would you say from your list encapsulate your year? 
JC1: I never wrote about Sech this 

",NA,NA,NA,NA,NA
"248","Popcast5",68,"yes","ContentAgreement","OwnKnowledge","Present","it did make your list",TRUE,"None",FALSE,FALSE,"though","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: don't each of you just pick one or two songs that you feel are emblematic. 
JC2: You guys heard of 'Old Town Road'? 
JC1: Only the Mason Ramsey verse. 
JC2: Yeah, don't pick that one. 
JC1: {LG} 
JC2: Though it did make your list. 
JC1: <<yes>> 
CG: We've -- we've discussed that. But what other songs would you say from your list encapsulate your year? 
JC1: I never wrote about Sech this year. He's a Panamanian reggaeton singer 

",NA,NA,NA,NA,NA
"249","Popcast5",69,"yes","ContentAgreement","1stPerson","Present","quietly the most popular",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"PPT",NA,NA,NA,"yes","JC1: like, took over like the La Mega -- you know, like the La Mega universe. 
JC2: The NBA Young Boy of reggaeton? 
JC1: {LG} 
JC2: Quietly, the most popular. 
JC1: <<yes>> So he had a song that was called 'Otro Trago'. There's the original version, which features Darell, who's a rapper. There's a remix that has a whole bunch of people on it, but it's super superfluous 

",NA,NA,NA,NA,NA
"250","Popcast5",70,"that's right","BehaviorAgreement","1stPerson","Present","may maybe next year i'll do a caramanica and you know",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JP: by Burna Boy. He's Nigerian, he made an album that was a contender for my top ten. And I'm still --  may- --maybe next year I'll do a Caramanica, and, you know- 
JC1: That's <<right>> Just lump- 
JP: Graft it on. 
JC2: Came out later in the year. 
JC1: -it all together, lump it all in. 
JP: The album is about how the African diaspora is still united and diverse, 

",NA,NA,NA,NA,NA
"251","Popcast5",71,"wow","BehaviorSurprise","1stPerson","Present","when i say it it's not lying but a lot of these other saying it",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JC1: reggaeton and I like K-pop and -- I know they're lying. I know all these people are lying. 
CG: Who are these people? 
JC1: First of all, I- I- I- -- when I say it, it's not lying, but a lot of these other saying it- 
CG: <<wow>> 
JC1: -it's lying. 
JC2: That's the Jon Caramanica mantra. 
JC1: Yeah, but here's the thing, a thing that I don't see people really riding for, even people who claim to ride for a lot of stuff, 

",NA,NA,NA,NA,NA
"252","Popcast5",72,"yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: -- I know they're lying. I know all these people are lying. 
CG: Who are these people? 
JC1: First of all, I- I- I- -- when I say it, it's not lying, but a lot of these other saying it- 
CG: Wow. 
JC1: -it's lying. 
JC2: That's the Jon Caramanica mantra. 
JC1: <<yeah>> but here's the thing, a thing that I don't see people really riding for, even people who claim to ride for a lot of stuff, extremely dumb, 

",NA,NA,NA,NA,NA
"253","Popcast5",73,"mm","BehaviorAgreement","1stPerson","Present","a thing that i don't see people really riding for even people who claim to ride for a lot of stuff extremely dumb big centrist dance records",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"PPT",NA,NA,NA,"mm","JC1: a thing that I don't see people really riding for, even people who claim to ride for a lot of stuff, extremely dumb, big centrist dance records. 
JC2: <<mm>> 
CG: Oh, I know where you're going. 
JC1: And now I picked one of my favorite songs of the year. It's called 'Sweet but Psycho', it's by Ava Max. 
JC2: I thought 

",NA,NA,NA,NA,NA
"254","Popcast5",74,"oh","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: that I don't see people really riding for, even people who claim to ride for a lot of stuff, extremely dumb, big centrist dance records. 
JC2: Mm. 
CG: <<oh>> I know where you're going. 
JC1: And now I picked one of my favorite songs of the year. It's called 'Sweet but Psycho', it's by Ava Max. 
JC2: I thought this song 

",NA,NA,NA,NA,NA
"255","Popcast5",75,"okay","ContentAgreement","OwnKnowledge","Present","it came out in twenty eighteen",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: I picked one of my favorite songs of the year. It's called 'Sweet but Psycho', it's by Ava Max. 
JC2: I thought this song came out in twenty fifteen. 
CG: It came out in twenty eighteen- 
JC2: <<okay>> 
CG: -but I let it slide. 
JC1: Okay. Here's the thing. 
CG: It had its impact in twenty nineteen? 
JC1: Yes. But I bring it up because Caryn Ganz did text me and say 

",NA,NA,NA,NA,NA
"256","Popcast5",76,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: my favorite songs of the year. It's called 'Sweet but Psycho', it's by Ava Max. 
JC2: I thought this song came out in twenty fifteen. 
CG: It came out in twenty eighteen- 
JC2: Okay. 
CG: -but I let it slide. 
JC1: <<okay>> Here's the thing. 
CG: It had its impact in twenty nineteen? 
JC1: Yes. But I bring it up because Caryn Ganz did text me and say -- What did you say about this 

",NA,NA,NA,NA,NA
"257","Popcast5",77,"yes","Answer","1stPerson","Present","it had its impact in twenty nineteen",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: 'Sweet but Psycho', it's by Ava Max. 
JC2: I thought this song came out in twenty fifteen. 
CG: It came out in twenty eighteen- 
JC2: Okay. 
CG: -but I let it slide. 
JC1: Okay. Here's the thing. 
CG: It had its impact in twenty nineteen? 
JC1: <<yes>> But I bring it up because Caryn Ganz did text me and say -- What did you say about this song? 
CG: If -- I'm guessing that I said 

",NA,NA,NA,NA,NA
"258","Popcast5",78,"yes","BehaviorAgreement","1stPerson","Present","i'm guessing that i said 'that's a really great lady gaga song'",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"great","PPT",NA,NA,NA,"yes","JC1: because Caryn Ganz did text me and say -- What did you say about this song? 
CG: If -- I'm guessing that I said 'That's a really great Lady Gaga song.' 
JC1: <<yes>> {LG} 
CG: There it is. 
JC1: Though, you s- -- I think you said 'Really grateful you put a good Lady Gaga song on your list.' 
CG: Yeah. 
JC1: Or something like that. 
CG: That's better! 
JC2: I mean, this song 

",NA,NA,NA,NA,NA
"259","Popcast5",79,"yeah","ContentAgreement","OwnKnowledge","Present","you said 'really grateful you put a good lady gaga song on your list",TRUE,"None",FALSE,FALSE,"i think","Present","1st",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","CG: that I said 'That's a really great Lady Gaga song.' 
JC1: Yes. {LG} 
CG: There it is. 
JC1: Though, you s- -- I think you said 'Really grateful you put a good Lady Gaga song on your list.' 
CG: <<yeah>> 
JC1: Or something like that. 
CG: That's better! 
JC2: I mean, this song is a slammer. This is like an- 
CG: It is. 
JC2: -Equinox classic. And I don't even go there. 
JC1: Yes {NI} Chris Black, who I- he- he hit 

",NA,NA,NA,NA,NA
"260","Popcast5",80,"yes","ContentAgreement","1stPerson","Present","equinox classic",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: said 'Really grateful you put a good Lady Gaga song on your list.' 
CG: Yeah. 
JC1: Or something like that. 
CG: That's better! 
JC2: I mean, this song is a slammer. This is like an- 
CG: It is. 
JC2: -Equinox classic. And I don't even go there. 
JC1: <<yes>> {NI} Chris Black, who I- he- he hit me when I posted my songs list, he hit me about it. And he did not mention that it was connected to working out, but immediately I hit him 

",NA,NA,NA,NA,NA
"261","Popcast5",81,"yes","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: posted my songs list, he hit me about it. And he did not mention that it was connected to working out, but immediately I hit him back and I was just like, 'Does this go off at Soul Cycle?' And he was like <<yes>> 
JC2: Everyone I know who goes to the gym loves this song. 
CG: It's a great song. 
JC1: And al- -- and also me. {LG} 
CG: That's what made it so good. 
JC1: So let's 

",NA,NA,NA,NA,NA
"262","Popcast5",82,"yes","ContentAgreement","1stPerson","Present","one of many",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: me. {LG} 
CG: That's what made it so good. 
JC1: So let's hear 'Sweet But Psycho' by the Albanian diva, Ava Max. 
JC2: One of many. 
JC1: <<yes>> true story. {MS} 
CG: I 

",NA,NA,NA,NA,NA
"263","Popcast5",83,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: {LG} 
CG: That's what made it so good. 
JC1: So let's hear 'Sweet But Psycho' by the Albanian diva, Ava Max. 
JC2: One of many. 
JC1: Yes, <<true>> story. {MS} 
CG: I 

",NA,NA,NA,NA,NA
"264","Popcast5",84,"no","Answer","OwnKnowledge","Present","but like december",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","CG: critic 'Pazz and Jop' rules, that the song's impact happened in twenty nineteen, even though- When 
JC1: did it actually -- what was the formal release date? 
CG: Definitely twenty eighteen. Cause I checked it. 
JC1: But like December? 
CG: <<no>> I think it was actually a little bit earlier, but I think it was a slow build. 
JC1: I'm just looking to see when it came out. Oh, it was much earlier. All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I 

",NA,NA,NA,NA,NA
"265","Popcast5",85,"oh","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: the formal release date? 
CG: Definitely twenty eighteen. Cause I checked it. 
JC1: But like December? 
CG: No, I think it was actually a little bit earlier, but I think it was a slow build. 
JC1: I'm just looking to see when it came out. <<oh>> it was much earlier. All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty 

",NA,NA,NA,NA,NA
"266","Popcast5",86,"all right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","CG: Definitely twenty eighteen. Cause I checked it. 
JC1: But like December? 
CG: No, I think it was actually a little bit earlier, but I think it was a slow build. 
JC1: I'm just looking to see when it came out. Oh, it was much earlier. All <<right>> Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, well. No, no, no. I'll 

",NA,NA,NA,NA,NA
"267","Popcast5",87,"well","Well",NA,"Present","no i think it was actually a little bit earlier but i think it was a slow build",FALSE,"Belief",FALSE,TRUE,NA,NA,NA,"i'll have to take that l","None",FALSE,FALSE,"slow","PPT",NA,NA,NA,"well","CG: Definitely twenty eighteen. Cause I checked it. 
JC1: But like December? 
CG: No, I think it was actually a little bit earlier, but I think it was a slow build. 
JC1: I'm just looking to see when it came out. Oh, it was much earlier. All right. <<well>> I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, well. No, no, no. I'll take that 

",NA,NA,NA,NA,NA
"268","Popcast5",88,"yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: came out. Oh, it was much earlier. All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. <<yeah>> that was pretty early. Okay, well. No, no, no. I'll take that out. Okay. So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're right. {LG} 

",NA,NA,NA,NA,NA
"269","Popcast5",89,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: much earlier. All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. <<okay>> well. No, no, no. I'll take that out. Okay. So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're right. {LG} But 

",NA,NA,NA,NA,NA
"270","Popcast5",90,"well","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"well","JC1: earlier. All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, <<well>> No, no, no. I'll take that out. Okay. So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're right. {LG} But anyway, 

",NA,NA,NA,NA,NA
"271","Popcast5",91,"no","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: All right. Well, I'll have to take that L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, well. <<no>> no, no. I'll take that out. Okay. So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're right. {LG} But anyway, the song 

",NA,NA,NA,NA,NA
"272","Popcast5",94,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: L. It's not nor- -- it's not normally how I function. 
CG: I was -- I was going to say something to you. 
JC1: You should have said something. 
JC2: When did it come out? 
JC1: The video came out August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, well. No, no, no. I'll take that out. <<okay>> So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're right. {LG} But anyway, the song wasn't really popping until like January 

",NA,NA,NA,NA,NA
"273","Popcast5",95,"right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: August twenty-seventh, two thousand eighteen. Yeah, that was pretty early. Okay, well. No, no, no. I'll take that out. Okay. So I, uh -- I guess I apologize to the purists who, uh, feel that shouldn't be on the list cause they're <<right>> {LG} But anyway, the song wasn't really popping until like January or February. So- 
CG: Was it -- Jon, if this was what was in your heart in twenty nineteen then that's all that matters. 
JC1: To be fair, there were a number of other songs that I disqualified 

",NA,NA,NA,NA,NA
"274","Popcast5",96,"fair","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fair","JC1: that shouldn't be on the list cause they're right. {LG} But anyway, the song wasn't really popping until like January or February. So- 
CG: Was it -- Jon, if this was what was in your heart in twenty nineteen then that's all that matters. 
JC1: To be <<fair>> there were a number of other songs that I disqualified on tech- -- on technicalities in this- 
JC2: And not this one? 
JC1: No, I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: No! 

",NA,NA,NA,NA,NA
"275","Popcast5",97,"no","Answer","OwnKnowledge","Present","and not this one",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: popping until like January or February. So- 
CG: Was it -- Jon, if this was what was in your heart in twenty nineteen then that's all that matters. 
JC1: To be fair, there were a number of other songs that I disqualified on tech- -- on technicalities in this- 
JC2: And not this one? 
JC1: <<no>> I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: No! 
JC2: In the Arts section of the New York Times. 
JP: Or technicalities! 
JC1: Yeah, true story. 
JC2: JP, you got one more? 
JP: Yeah 

",NA,NA,NA,NA,NA
"276","Popcast5",98,"no","ContentAgreement","OwnKnowledge","Present","we do not have factcheckers",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: be fair, there were a number of other songs that I disqualified on tech- -- on technicalities in this- 
JC2: And not this one? 
JC1: No, I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: <<no>> 
JC2: In the Arts section of the New York Times. 
JP: Or technicalities! 
JC1: Yeah, true story. 
JC2: JP, you got one more? 
JP: Yeah I'm -- I'm gonna go for a singer, actually, both Caramanica and I stuck in playlists with -- with different songs. 

",NA,NA,NA,NA,NA
"277","Popcast5",99,"yeah","ContentAgreement",NA,"Present","or technicalities",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: technicalities in this- 
JC2: And not this one? 
JC1: No, I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: No! 
JC2: In the Arts section of the New York Times. 
JP: Or technicalities! 
JC1: <<yeah>> true story. 
JC2: JP, you got one more? 
JP: Yeah I'm -- I'm gonna go for a singer, actually, both Caramanica and I stuck in playlists with -- with different songs. 
JC1: Mm. 
JP: This is Angelica Garcia. 
JC1: Oh yeah. 
JP: Um, 

",NA,NA,NA,NA,NA
"278","Popcast5",100,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: technicalities in this- 
JC2: And not this one? 
JC1: No, I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: No! 
JC2: In the Arts section of the New York Times. 
JP: Or technicalities! 
JC1: Yeah, <<true>> story. 
JC2: JP, you got one more? 
JP: Yeah I'm -- I'm gonna go for a singer, actually, both Caramanica and I stuck in playlists with -- with different songs. 
JC1: Mm. 
JP: This is Angelica Garcia. 
JC1: Oh yeah. 
JP: Um, 

",NA,NA,NA,NA,NA
"279","Popcast5",101,"yeah","Answer","1stPerson","Present","you got one more",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: No, I didn't realize the technicality existed! {LG} 
JC2: We do not have fact-checkers. 
JC1: No! 
JC2: In the Arts section of the New York Times. 
JP: Or technicalities! 
JC1: Yeah, true story. 
JC2: JP, you got one more? 
JP: <<yeah>> I'm -- I'm gonna go for a singer, actually, both Caramanica and I stuck in playlists with -- with different songs. 
JC1: Mm. 
JP: This is Angelica Garcia. 
JC1: Oh yeah. 
JP: Um, 'Jicama'. 
JC1: Yup. 
JP: It's a song about 

",NA,NA,NA,NA,NA
