"dir","region","annotator","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"Popcast4",13,"annSP","okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: wait a minute! Wait, did you just cast yourself in a certain role there? 
JC1: I just -- no, I'm worried you did. 
CG: Waldorf and Statler is more- {LG} 
JC2: There we go. That's better, Caryn. 
JP: <<okay>> so- 
JC1: R I P {NI}. 
JP: Let's -- let's talk Brittany. First of all, voice is amazing. Second of all, how dare you call something skeletal when you're listening to Bad Bunny records with like a reggae 

","JP",148.1044605,198.865,199.295,430
"Popcast4",7,"annSP","oh","BehaviorSurprise","1stPerson","Present","all right j p",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: a tiny bit cerebral about this solo record for me. Santana, I did not listen to. Sudan Archives is good, but I didn't listen to it more than once. 
JC2: All right, J P. 
JP: <<oh>> okay. 
CG: Your -- your rebuttal? {LG} 
JP: {LG} Point, counter point. 
JC1: Take -- take me down, take me down. 
JC2: {NI} 
JC1: {LG} 
CG: {LG} 
JC2: Wait a minute, 

","JP",164.5369538,177.845,178.045,200
"Popcast4",6,"annSP","right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: like a tiny bit cerebral about this solo record for me. Santana, I did not listen to. Sudan Archives is good, but I didn't listen to it more than once. 
JC2: All <<right>> J P. 
JP: Oh, okay. 
CG: Your -- your rebuttal? {LG} 
JP: {LG} Point, counter point. 
JC1: Take -- take me down, take me down. 
JC2: {NI} 
JC1: {LG} 
CG: {LG} 
JC2: Wait a minute, 

","JC2",89.40692258,176.855,177.005,150
"Popcast4",12,"annSP","no","Answer","1stPerson","Present","wait a minute wait a minute wait did you just cast yourself in a certain role there",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: down, take me down. 
JC2: {NI} 
JC1: {LG} 
CG: {LG} 
JC2: Wait a minute, wait a minute! Wait, did you just cast yourself in a certain role there? 
JC1: I just <<no>> I'm worried you did. 
CG: Waldorf and Statler is more- {LG} 
JC2: There we go. That's better, Caryn. 
JP: Okay, so- 
JC1: R I P {NI}. 
JP: Let's -- let's talk Brittany. First of all, voice 

","JC1",253.3301971,192.665,193.0460244,381.0243618
"Popcast4",16,"annSP","all right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JP: angriest, craziest burn-down-the-walls tone that he's used in maybe a decade, weak as another singer who scales the highs and lows. 
JC1: All <<right>> Can we play something that's particularly ripping on this record, on the Santana record? 
JP: Sure, let's go 

","JC1",134.8139877,263.515,263.685,170
"Popcast4",2,"annSP","mm","Answer",NA,NA,"bartender",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"mm","JC1: Go ahead. 
JC2: Bartender? 
JC1: <<mm>> Mhm. Let's do it. 

","JC1",114.9737202,72.78266507,73.29722799,514.5629215
"Popcast4",3,"annSP","mhm","Answer","1stPerson","Present","bartender",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"mhm","JC1: Go ahead. 
JC2: Bartender? 
JC1: Mm. <<mhm>> Let's do it. 

","JC1",113.4563861,73.65179872,73.93606664,284.2679154
"Popcast4",17,"annSP","sure","Answer","1stPerson","Present","can we play something that's particularly ripping on this record on the santana record",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,"ripping","PPT",NA,NA,NA,"sure","JP: tone that he's used in maybe a decade, weak as another singer who scales the highs and lows. 
JC1: All right. Can we play something that's particularly ripping on this record, on the Santana record? 
JP: <<sure>> let's go 

","JP",185.3442019,266.5220494,266.75,227.9506276
"Popcast4",29,"annSP","true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC2: a -- he's like both a victim and a perpetrator in this album in such a- 
JC1: Absolutely. 
JC2: -such a way that plays off of each other. Is that -- is that accurate? 
JC1: Yeah. That is a <<true>> story, and I have not felt this, like, emotionally provoked by a rap record, probably since like a early Drake record. Like 

","JC1",NA,508.59,508.8,210
"Popcast4",1,"annSP","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: of the music feels like it is, after a little bit of pendulum swinging, has like settled on like, uh, I hate to say it, but like a vibration that is like the <<right>> vibration for Lana Del Rey. And so, I don't know if I enjoy this record more than say, Ultraviolence, but I think it is maybe a better, 

","JC1",86.26331083,50.76,51.09,330
"Popcast4",15,"annSP","oh","BehaviorSurprise","1stPerson","Present","i thought that was really good feature",FALSE,"Belief",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"good","PPT",NA,NA,NA,"oh","JP: this album. So that's that album. The Santana album, you should have listened to it. 
JC1: I don't doubt it, I don't doubt that you're right. 
JP: The guitar is on fire. The guitar is- 
JC1: I read your feature about it. I thought that was really good feature. 
JP: <<oh>> thank you. But the guitar tone on the album is -- is like, angriest, craziest burn-down-the-walls tone that he's used in maybe a decade, weak as another singer 

","JP",233.482051,250.41,250.48,70
"Popcast4",14,"annSP","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JP: most of it. So I -- I think she hits a lot of really beautiful extremes on this album. So that's that album. The Santana album, you should have listened to it. 
JC1: I don't doubt it, I don't doubt that you're <<right>> 
JP: The guitar is on fire. The guitar is- 
JC1: I read your feature about it. I thought that was really good feature. 
JP: Oh, thank you. But the guitar tone on the album is -- is like, angriest, craziest burn-down-the-walls tone 

","JC1",110.0891537,246.42,246.66,240
"Popcast4",28,"annSP","yeah","Answer","1stPerson","Present","such a way that plays off of each other is that  is that accurate",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: -- I feel like he's both a -- he's like both a victim and a perpetrator in this album in such a- 
JC1: Absolutely. 
JC2: -such a way that plays off of each other. Is that -- is that accurate? 
JC1: <<yeah>> That is a true story, and I have not felt this, like, emotionally provoked by a rap record, probably since like a early Drake record. 

","JC1",142.586959,507.479,508.02,541
"Popcast4",25,"annSP","wow","BehaviorSurprise","1stPerson","Present","john is throwing the gauntlet down some new drums in 2020 yes please",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JP: a Linn drum machine, get yourself a different- john is throwing the gauntlet down some new drums in 2020. Yes, please. <<wow>> That goes for polo G and NBA. Just fly that in for the other team. 
JC1: Man. So I was cleaning my car 

","JC1",133.7993031,439.2814858,440.2616071,980.1212687
"Popcast4",31,"annSP","no","ContentDisagreement",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: felt this, like, emotionally provoked by a rap record, probably since like a early Drake record. Like it's- 
JC2: It's a very different thing than- 
JC1: Yeah, <<no>> it's completely opposite. Except in the singing and rapping hybrid, which Drake pioneered in the 2010s. {LG} 
JC2: {LG} 
CG: Are we keeping that in? {LG} 
JC1: In the 

","JC1",172.7359053,520.725,520.875,150
"Popcast4",19,"annSP","mm","ContentAgreement",NA,NA,"i listened to bad bunny and i actually  i was thinking about bad bunny skeletal as it is",FALSE,"Belief",FALSE,FALSE,"i was thinking","Present",NA,NA,NA,FALSE,FALSE,"skeletal","PPT",NA,NA,NA,"mm","JC2: albums classic. 
CG: Classic, yeah. 
JC2: And then you got Kim Petras, Clarity, at number four. J P? 
JP: I listened to Bad Bunny and I actually -- I was thinking about Bad Bunny, skeletal, as it is. 
JC1: <<mm>> 
JP: I like the way he's using all of the Caribbean traditional instruments. 
JC1: Yeah. 
JP: He tucks them in. I -- I think that's a nice broadening of the sound. I am so tired of eight oh eight sounds. 

","JC1",97.82587004,411.156,411.5287052,372.7051775
"Popcast4",18,"annSP","yeah","ContentAgreement","1stPerson","Present","of bad bunny polo g slash youngboy never broke again another jon caramanica one spot for two albums classic",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: of Bad Bunny, Polo G slash YoungBoy Never Broke Again. Another Jon Caramanica one spot for two albums classic. 
CG: Classic, <<yeah>> 
JC2: And then you got Kim Petras, Clarity, at number four. J P? 
JP: I listened to Bad Bunny and I actually -- I was thinking about Bad Bunny, skeletal, as it is. 
JC1: Mm. 
JP: I like the way he's using all of the 

","CG",178.6616577,402.1318883,402.5018773,369.9890695
"Popcast4",30,"annSP","yeah","ContentAgreement","1stPerson","Present","it's a very different thing than",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,"ifferent","PPT",NA,NA,NA,"yeah","JC1: not felt this, like, emotionally provoked by a rap record, probably since like a early Drake record. Like it's- 
JC2: It's a very different thing than- 
JC1: <<yeah>> no, it's completely opposite. Except in the singing and rapping hybrid, which Drake pioneered in the 2010s. {LG} 
JC2: {LG} 
CG: Are we keeping that in? {LG} 
JC1: In 

","JC1",237.3620706,520.275,520.525,250
"Popcast4",24,"annSP","yes","BehaviorAgreement","1stPerson","Present","john is throwing the gauntlet down some new drums in 2020",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JP: course, but, but you know, get yourself a Linn drum machine, get yourself a different- john is throwing the gauntlet down some new drums in 2020. <<yes>> please. Wow. That goes for polo G and NBA. Just fly that in for the other team. 

","JC2",138.066747,437.4247473,438.043343,618.5957876
"Popcast4",32,"annSP","oh my god","BehaviorSurprise","1stPerson","Present","in the 2010s as part of the decade package",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: hybrid, which Drake pioneered in the 2010s. {LG} 
JC2: {LG} 
CG: Are we keeping that in? {LG} 
JC1: In the 2010s as part of the decade package. <<oh>> my God. So, this album, to me, and I like NBA YoungBoy, like I've written about him before, you know, lot of his projects 

","JC1",138.3694592,534.345,534.645,300
"Popcast4",26,"annSP","yeah","Answer","1stPerson","Present","you want me to tell it",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: think you've already told this story on the Popcast. 
JC1: I have? 
JC2: I don't know, maybe just to me. 
CG: {LG} 
JC1: Our personal Popcast. 
JC2: {LG} 
JC1: Private p- -- private podcast. 
JC2: You want me to tell it- 
JC1: <<yeah>> go ahead. 
JC2: -as you? 
JC1: Go ahead, go ahead. 
JC2: Jon, from what I recall, you know, I'm writing a -- this is me writing a feature on Jon Caramanica. 
CG: {LG} 
JC2: Jon Caramanica cleaning out his car. It's a 

","JC1",252.1135761,463.33,463.6061628,276.1628187
"Popcast4",27,"annSP","absolutely","ContentAgreement","1stPerson","Present","i feel like he's both a  he's like both a victim and a perpetrator in this album in such a",FALSE,"Belief",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"perpetrator","PPT",NA,NA,NA,"absolutely","JC2: mean songs and dark, depressed songs. He's -- I feel like he's both a -- he's like both a victim and a perpetrator in this album in such a- 
JC1: <<absolutely>> 
JC2: -such a way that plays off of each other. Is that -- is that accurate? 
JC1: Yeah. That is a true story, and I have not felt this, like, emotionally 

","JC1",104.1961965,502.789,503.349,560
"Popcast4",27,"annSP","absolutely","ContentAgreement","1stPerson","Present","i feel like he's both a  he's like both a victim and a perpetrator in this album in such a",FALSE,"Belief",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"victim","PPT",NA,NA,NA,"absolutely","JC2: mean songs and dark, depressed songs. He's -- I feel like he's both a -- he's like both a victim and a perpetrator in this album in such a- 
JC1: <<absolutely>> 
JC2: -such a way that plays off of each other. Is that -- is that accurate? 
JC1: Yeah. That is a true story, and I have not felt this, like, emotionally 

","JC1",104.1961965,502.789,503.349,560
"Popcast4",33,"annSP","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: melodies are like much brighter as melodies. And so these two albums to me are, like, sort of like opposite sides of the same coin this year. And I think it's really telling of the best rap music being made <<right>> now. Ease music like this and yeah, both of these records, very, very emotional if you open your heart to them. 
JC2: You want to play an NBA YoungBoy song? 
JC1: Yeah, let's play 

","JC1",94.27009804,580.609,580.849,240
"Popcast4",37,"annSP","yeah","Answer","1stPerson","Present","do you think that they're both worthy of the spot or do you include them together",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","CG: without doubling up? 
JC1: You mean, would I just make them three and four- 
CG: Yeah. 
JC1: -or would I somehow like make them three and nine. 
CG: Do you think that they're both worthy of the spot or do you include them together- 
JC1: <<yeah>> -- yeah. 
CG: -because they're thematically similar? 
JC1: Both. I wouldn't -- if -- if -- if the Polo G record was like materially worse than the YoungBoy record, I wouldn't do it. I would space 

","JC1",NA,648.2837121,648.493666,209.9538268
"Popcast4",23,"annSP","yeah","BehaviorAgreement","1stPerson","Present","there's some eight oh eights on your number one album of the year",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: I -- I think that's a nice broadening of the sound. I am so tired of eight oh eight sounds. Producers of America and the world, please. 
JC1: {LG} 
JC2: There's some eight oh eights on your number one album of the year. 
CG: {LG} 
JP: <<yeah>> I know, of course, but, but you know, get yourself a Linn drum machine, get yourself a different- john is throwing the gauntlet down some new drums in 2020. 

","JP",198.4344489,426.5769367,426.8406539,263.7171515
"Popcast4",22,"annSP","oh",NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JP: instruments. 
JC1: Yeah. 
JP: He tucks them in. I -- I think that's a nice broadening of the sound. I am so tired of eight oh eight sounds. Producers of America and the world, please. 
JC1: {LG} 
JC2: There's some eight <<oh>> eights on your number one album of the year. 
CG: {LG} 
JP: Yeah, I know, of course, but, but you know, get yourself a Linn drum machine, get yourself a different- john is throwing the gauntlet down 

","JC2",138.2121397,424.83,424.95,120
"Popcast4",36,"annSP","yeah","Answer","1stPerson","Present","you mean would i just make them three and four",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: {MS} 
CG: What would you do if you had to make your list without doubling up? 
JC1: You mean, would I just make them three and four- 
CG: <<yeah>> 
JC1: -or would I somehow like make them three and nine. 
CG: Do you think that they're both worthy of the spot or do you include them together- 
JC1: Yeah -- yeah. 
CG: -because they're thematically similar? 
JC1: Both. I wouldn't -- if -- if -- if the 

","CG",190.684662,642.56,642.67,110
"Popcast4",8,"annSP","okay","Answer","1stPerson","Present","all right j p",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: tiny bit cerebral about this solo record for me. Santana, I did not listen to. Sudan Archives is good, but I didn't listen to it more than once. 
JC2: All right, J P. 
JP: Oh, <<okay>> 
CG: Your -- your rebuttal? {LG} 
JP: {LG} Point, counter point. 
JC1: Take -- take me down, take me down. 
JC2: {NI} 
JC1: {LG} 
CG: {LG} 
JC2: Wait a minute, 

","JP",NA,178.045,178.355,310
"Popcast4",20,"annSP","yeah","ContentAgreement","1stPerson","Present","he's using all of the caribbean traditional instruments",FALSE,"Belief",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: number four. J P? 
JP: I listened to Bad Bunny and I actually -- I was thinking about Bad Bunny, skeletal, as it is. 
JC1: Mm. 
JP: I like the way he's using all of the Caribbean traditional instruments. 
JC1: <<yeah>> 
JP: He tucks them in. I -- I think that's a nice broadening of the sound. I am so tired of eight oh eight sounds. Producers of America and the world, please. 
JC1: {LG} 
JC2: There's some eight oh eights on your number one 

","JC1",183.5784337,415.575,415.9234471,348.447074
"Popcast4",34,"annSP","yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"oth of these records very very emotional if you open your heart to them","None",FALSE,TRUE,"emotional","PPT",NA,NA,NA,"yeah","JC1: like, sort of like opposite sides of the same coin this year. And I think it's really telling of the best rap music being made right now. Ease music like this and <<yeah>> both of these records, very, very emotional if you open your heart to them. 
JC2: You want to play an NBA YoungBoy song? 
JC1: Yeah, let's play -- first of all, you should play every NBA YoungBoy song 

","JC1",154.1302242,584.535,584.775,240
"Popcast4",35,"annSP","yeah","Answer","1stPerson","Present","you want to play an nba youngboy song",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: being made right now. Ease music like this and yeah, both of these records, very, very emotional if you open your heart to them. 
JC2: You want to play an NBA YoungBoy song? 
JC1: <<yeah>> let's play -- first of all, you should play every NBA YoungBoy song ten times over. For these purposes, let's play Lonely Child. 

","JC1",148.112922,590.145,590.535,390
